id,user_id,book_id,quantity,shipping,date,price_clean,currency,price_usd,paid_price
72440,44806,19565,2,"8465 Goyette Shores, Colinchester, MI 26685",2024-11-11 00:00:00,68.0,USD,68.0,136.0
66181,47614,18906,1,,2025-02-22 00:00:00,38.25,USD,38.25,38.25
72582,45693,19275,1,,2024-05-01 00:00:00,52.99,EUR,63.59,63.59
71611,46333,19453,1,,2024-12-19 00:00:00,29.5,USD,29.5,29.5
72900,47138,18842,1,,2024-12-11 00:00:00,62.5,USD,62.5,62.5
68175,47241,19211,2,"913 Brakus Keys, Tieshaborough, KS 74048",2024-12-20 12:30:12,45.5,EUR,54.6,109.2
70205,44414,19473,1,"Apt. 638 51645 Batz Road, Port Teresita, VA 09155",2024-10-01 00:00:00,25.5,USD,25.5,25.5
67095,44389,18844,1,,2024-06-07 00:00:00,41.0,EUR,49.2,49.2
68492,45538,18928,2,,2024-10-14 00:00:00,19.75,EUR,23.7,47.4
71086,45940,19101,1,,2025-02-19 00:00:00,72.99,USD,72.99,72.99
70518,44526,19032,1,"1648 Faviola Bridge, Carlton, KY 11380-4565",2025-04-06 00:00:00,70.0,USD,70.0,70.0
68726,45976,18923,1,,2024-05-10 00:00:00,26.0,USD,26.0,26.0
72046,47445,19195,1,,2025-03-05 00:00:00,67.5,USD,67.5,67.5
63894,47419,19362,1,,2025-10-15 00:00:00,35.75,EUR,42.9,42.9
72093,44784,19254,2,"Apt. 449 9304 Price Inlet, Saturninaborough, MN 18182",2024-10-15 00:00:00,56.75,USD,56.75,113.5
73017,47477,19333,1,,2024-11-11 00:00:00,29.5,USD,29.5,29.5
64261,45339,19190,1,"Suite 185 649 Bashirian Plaza, East Roger, IN 48531-6359",2024-11-06 00:00:00,45.5,EUR,54.6,54.6
70164,44604,19428,1,,2025-08-05 00:00:00,42.5,EUR,51.0,51.0
69541,44862,19048,1,,2025-09-13 00:00:00,29.0,USD,29.0,29.0
73041,46349,19589,2,"Apt. 220 2072 Lamar Hills, Port Rivaview, IL 78383-0258",2025-06-02 00:00:00,55.0,EUR,66.0,132.0
68297,44858,19584,1,,2025-02-25 00:00:00,41.0,EUR,49.2,49.2
69397,47056,19080,2,"Suite 880 7602 Petronila Knolls, Rempelmouth, LA 03861-7890",2025-06-09 00:00:00,50.0,EUR,60.0,120.0
66731,44584,19488,1,,2024-11-10 00:00:00,73.5,USD,73.5,73.5
70121,45918,19589,1,,2025-02-08 00:00:00,54.5,USD,54.5,54.5
64923,46592,19569,1,"82400 Schuppe Parkways, Krisville, ID 11904",2024-02-12 00:00:00,66.0,USD,66.0,66.0
69291,45319,19426,2,,2025-05-10 00:00:00,44.0,EUR,52.8,105.6
73923,45017,19033,1,,2025-05-17 00:00:00,28.99,USD,28.99,28.99
73024,46886,18904,1,,2025-02-25 00:00:00,34.0,USD,34.0,34.0
64566,44854,19410,2,,2025-07-09 00:00:00,45.0,USD,45.0,90.0
67685,46134,18954,3,,2025-04-22 00:00:00,34.0,USD,34.0,102.0
63855,46321,19429,3,,2025-02-28 00:00:00,70.5,USD,70.5,211.5
66589,44601,19422,3,"Apt. 620 28011 Bruno Unions, Gerholdland, CA 53798",2024-07-21 00:00:00,26.25,USD,26.25,78.75
71832,47495,19434,1,"8280 Kathline Mountain, Cyrilville, CT 99081-9641",2024-11-26 00:00:00,14.5,EUR,17.4,17.4
73128,46690,18910,4,"2600 Brice River, Lake Lesleyfurt, NC 21183-2451",2024-12-14 00:00:00,51.0,USD,51.0,204.0
69913,46687,19401,1,,2025-03-22 00:00:00,57.0,USD,57.0,57.0
69942,44589,18939,1,,2025-06-09 00:00:00,55.99,USD,55.99,55.99
63027,44561,19339,1,,2025-04-02 00:00:00,44.0,USD,44.0,44.0
69074,45195,18843,1,,2025-05-01 00:00:00,19.0,EUR,22.8,22.8
65177,45062,18964,1,"Apt. 245 5042 Annette Islands, South Andreville, AZ 43566",2024-08-06 00:00:00,48.0,USD,48.0,48.0
64423,44708,19197,1,,2025-04-28 00:00:00,40.5,USD,40.5,40.5
68016,46703,19360,1,,2024-12-08 00:00:00,58.0,USD,58.0,58.0
67606,44649,19546,2,,2024-07-19 00:00:00,48.99,USD,48.99,97.98
72038,46420,19581,1,,2025-03-30 00:00:00,29.75,EUR,35.7,35.7
72664,47367,19197,1,"8139 Lowe Prairie, Schummshire, NM 96104",2024-11-16 00:00:00,42.99,USD,42.99,42.99
67402,46073,19114,2,,2025-05-14 00:00:00,42.0,USD,42.0,84.0
64317,44650,18886,1,,2025-05-27 00:00:00,69.0,USD,69.0,69.0
69635,45350,19545,3,,2025-02-03 00:00:00,49.75,USD,49.75,149.25
69852,45241,19039,1,"Suite 155 8709 Alonzo Field, Rickeyview, NH 31527-0270",2024-11-05 00:00:00,47.5,EUR,57.0,57.0
72554,46821,19005,1,,2024-12-31 00:00:00,35.0,USD,35.0,35.0
67748,46814,19270,1,,2024-12-21 00:00:00,18.0,USD,18.0,18.0
73263,47046,19406,1,,2025-06-06 00:00:00,55.99,USD,55.99,55.99
72684,45551,19213,2,,2025-03-21 00:00:00,32.99,USD,32.99,65.98
73795,45169,19164,1,,2024-11-30 00:00:00,37.5,USD,37.5,37.5
66886,44865,19358,1,,2025-06-12 00:00:00,52.0,USD,52.0,52.0
67224,46223,19395,1,"Apt. 624 6601 O'Keefe Cove, Goyettefort, AZ 63179",2025-01-17 00:00:00,45.25,USD,45.25,45.25
71535,45392,19203,3,,2025-09-01 00:00:00,57.0,EUR,68.4,205.20000000000002
69166,46244,19394,1,,2024-07-16 00:00:00,17.0,EUR,20.4,20.4
63313,46100,19212,2,,2024-02-02 00:00:00,54.99,EUR,65.99,131.98
68834,44464,19302,1,,2024-04-01 00:00:00,26.0,USD,26.0,26.0
67395,47064,19431,1,"Suite 892 260 Ernser Canyon, Lake Kassie, LA 04588-2376",2025-01-16 00:00:00,34.0,EUR,40.8,40.8
73049,45963,18954,1,"Apt. 829 203 Gottlieb Via, North Monte, NE 73168-6756",2025-01-22 00:00:00,34.0,USD,34.0,34.0
71444,45361,19292,1,,2025-01-18 00:00:00,49.25,USD,49.25,49.25
63877,45182,18860,1,,2024-03-15 00:00:00,45.5,USD,45.5,45.5
73188,47057,18949,2,,2024-12-22 00:00:00,29.5,USD,29.5,59.0
73099,44394,19143,3,,2024-11-28 00:00:00,31.0,USD,31.0,93.0
66082,44497,19102,1,"Apt. 604 66787 Lemke Courts, New Robbie, NH 24175",2025-03-23 00:00:00,62.0,EUR,74.4,74.4
64547,46280,18874,2,,2024-07-31 00:00:00,53.75,USD,53.75,107.5
71209,46823,19206,3,,2025-01-23 00:00:00,28.25,USD,28.25,84.75
67796,46699,19536,1,"Apt. 681 73213 Katherin Fall, Bergeshire, TN 98665-5699",2024-08-23 00:00:00,65.0,USD,65.0,65.0
66707,45637,19253,1,,2024-09-28 00:00:00,36.0,USD,36.0,36.0
65069,45879,19242,1,,2024-09-27 00:00:00,47.75,USD,47.75,47.75
73690,45791,19260,1,,2024-08-09 00:00:00,75.0,USD,75.0,75.0
65367,46555,18881,1,,2024-12-03 00:00:00,30.25,USD,30.25,30.25
69178,47178,19193,1,,2024-09-19 00:00:00,16.75,USD,16.75,16.75
67576,46267,19217,1,"Suite 323 528 Cruickshank Club, Cormierbury, UT 52957-6639",2025-07-01 00:00:00,32.75,USD,32.75,32.75
65352,44834,19505,1,,2024-07-31 00:00:00,21.0,USD,21.0,21.0
65262,45729,19411,4,"Suite 943 584 Dario Green, North Risa, AZ 50989-5863",2024-08-25 00:00:00,43.5,EUR,52.2,208.8
69474,46752,19247,1,,2024-12-15 00:00:00,65.5,EUR,78.6,78.6
70888,47152,19001,1,,2025-02-09 00:00:00,28.99,USD,28.99,28.99
73190,45707,19259,2,,2024-08-30 00:00:00,58.99,USD,58.99,117.98
63308,44550,19263,1,,2024-10-20 00:00:00,27.99,USD,27.99,27.99
64707,45689,19026,1,,2025-02-23 00:00:00,22.25,EUR,26.7,26.7
66519,45253,19247,1,"64595 Flatley Island, Constanceberg, DE 82479",2024-02-11 00:00:00,61.0,EUR,73.2,73.2
68009,47572,19567,1,,2025-02-19 00:00:00,48.0,USD,48.0,48.0
72144,46866,19124,1,,2024-06-05 00:00:00,56.5,USD,56.5,56.5
68323,47542,18903,4,,2025-02-01 00:00:00,18.99,EUR,22.79,91.16
69426,47617,19049,2,"114 Cruickshank Plains, Romaguerahaven, SC 40127-1388",2024-10-24 00:00:00,53.0,USD,53.0,106.0
69853,44901,19381,1,,2024-12-24 00:00:00,29.0,USD,29.0,29.0
70251,44714,19571,1,,2025-05-05 00:00:00,17.99,USD,17.99,17.99
69953,46414,18861,2,,2025-08-08 00:00:00,36.0,USD,36.0,72.0
67045,44630,19356,2,"9919 Sharen Isle, New Chishire, OR 15090",2024-09-13 00:00:00,50.25,USD,50.25,100.5
64394,46586,19152,1,"Suite 395 1584 Herzog Forks, Kuphalbury, AL 33521-6675",2024-05-07 00:00:00,27.5,EUR,33.0,33.0
65516,45224,19367,2,,2024-11-14 00:00:00,51.0,USD,51.0,102.0
67102,46012,19571,2,,2024-07-07 00:00:00,16.5,USD,16.5,33.0
66241,46970,19049,1,,2024-04-27 00:00:00,57.99,USD,57.99,57.99
65673,46132,18957,1,,2024-10-08 00:00:00,61.25,USD,61.25,61.25
67715,45757,18924,1,,2024-12-07 00:00:00,28.5,USD,28.5,28.5
73776,47154,18946,3,"76172 Heriberto Islands, Mraztown, IA 60277-8330",2024-12-07 00:00:00,46.75,USD,46.75,140.25
63944,46521,19324,1,,2024-10-18 00:00:00,64.5,USD,64.5,64.5
73706,47205,19093,3,,2024-09-14 00:00:00,26.25,USD,26.25,78.75
66763,44940,18850,1,"136 Shondra Heights, Hagenesville, NV 00393-9327",2024-09-14 00:00:00,33.0,USD,33.0,33.0
65536,45841,19421,1,,2024-09-06 00:00:00,22.0,USD,22.0,22.0
71298,47267,19055,1,,2025-05-04 00:00:00,14.0,EUR,16.8,16.8
71360,44931,19317,1,,2024-12-18 00:00:00,21.0,EUR,25.2,25.2
73482,46139,19013,1,,2025-01-10 00:00:00,48.5,USD,48.5,48.5
67428,46355,19189,1,,2024-11-28 00:00:00,19.99,USD,19.99,19.99
67934,45907,19014,1,,2024-05-09 00:00:00,18.0,EUR,21.6,21.6
68081,47368,19186,1,,2024-12-20 00:00:00,28.0,EUR,33.6,33.6
72259,46798,18924,1,"Suite 822 4405 Prosacco Mountains, New Lemueltown, KS 31728",2024-06-22 00:00:00,30.99,EUR,37.19,37.19
73686,45870,19527,1,,2024-10-18 00:00:00,75.75,USD,75.75,75.75
64137,47119,18861,1,"99554 Legros Circle, North Lovettaton, HI 70352",2025-01-31 00:00:00,37.25,USD,37.25,37.25
73298,46174,19050,3,,2024-09-23 00:00:00,69.75,EUR,83.7,251.10000000000002
65140,47041,19384,2,"510 Barton Crossroad, Kuvalisfort, PA 81406",2024-09-02 00:00:00,23.5,EUR,28.2,56.4
67763,46904,19029,1,,2024-06-03 00:00:00,66.0,EUR,79.2,79.2
63563,46366,19126,4,"Suite 140 5078 Preston Lodge, Willieland, SD 18649",2024-12-20 00:00:00,26.0,USD,26.0,104.0
71525,45490,19590,1,,2024-11-19 00:00:00,28.99,EUR,34.79,34.79
71780,46177,18916,2,"602 Anderson Unions, Hyattchester, OK 08668",2024-07-13 00:00:00,57.5,USD,57.5,115.0
70884,46897,18915,1,,2024-10-07 00:00:00,67.0,USD,67.0,67.0
71896,44398,19097,1,,2024-09-08 00:00:00,68.0,USD,68.0,68.0
71938,45901,18979,1,,2025-03-04 00:00:00,68.0,USD,68.0,68.0
67822,44696,19293,1,,2024-08-02 00:00:00,29.99,USD,29.99,29.99
65969,46196,19038,1,,2025-07-01 00:00:00,58.0,USD,58.0,58.0
66006,44661,19021,1,,2025-05-23 00:00:00,32.25,EUR,38.7,38.7
68943,46279,19445,1,"Apt. 766 899 Della Mountains, West Alyssa, WI 99369",2024-08-13 00:00:00,60.99,USD,60.99,60.99
63591,46945,19021,1,,2024-12-29 00:00:00,32.0,USD,32.0,32.0
70283,45652,19150,1,,2024-09-03 00:00:00,42.0,USD,42.0,42.0
69997,46878,19218,1,"Suite 214 96246 Lekisha Stravenue, Lake Fredericberg, MS 55426-5002",2024-11-04 00:00:00,69.0,USD,69.0,69.0
70096,45719,19332,1,,2025-05-26 00:00:00,42.99,USD,42.99,42.99
63930,47461,19439,1,"767 Kohler Crossing, Wilburbury, VA 76654",2025-07-27 00:00:00,70.5,USD,70.5,70.5
72743,44498,19025,2,"Apt. 499 94257 Jude Lane, West Jenelle, OR 29177-7799",2025-09-08 00:00:00,34.5,USD,34.5,69.0
70619,47451,19581,2,"Apt. 373 660 Strosin Falls, West Joliestad, MA 11281",2024-09-06 00:00:00,27.99,USD,27.99,55.98
64764,46219,18931,1,"Apt. 353 287 Grant Lights, Hilllhaven, SD 34439",2024-10-07 00:00:00,37.99,USD,37.99,37.99
63847,44763,18908,1,,2025-04-10 00:00:00,44.25,EUR,53.1,53.1
68516,45083,19304,1,,2025-07-22 00:00:00,22.5,USD,22.5,22.5
70898,46944,19060,1,,2025-03-06 00:00:00,64.75,USD,64.75,64.75
70676,46087,19082,1,"374 Petra Summit, South Clemmieville, NY 22379-2170",2025-02-26 00:00:00,15.0,USD,15.0,15.0
71947,46544,18845,1,,2024-04-24 00:00:00,61.5,EUR,73.8,73.8
64228,45353,19090,1,,2024-12-26 00:00:00,60.25,EUR,72.3,72.3
65676,44799,18876,4,,2024-04-14 00:00:00,20.75,EUR,24.9,99.6
63334,45606,18951,1,,2024-06-20 00:00:00,68.75,EUR,82.5,82.5
69135,45000,19562,2,,2025-03-27 00:00:00,51.75,USD,51.75,103.5
68042,47340,19316,1,,2024-07-11 00:00:00,22.0,EUR,26.4,26.4
71797,47292,18981,1,,2024-05-29 00:00:00,71.25,EUR,85.5,85.5
65246,47193,19259,1,"Suite 875 796 Hodkiewicz Keys, Gastonview, WY 54993",2024-12-22 00:00:00,59.0,EUR,70.8,70.8
63007,44904,19287,1,,2024-12-11 00:00:00,37.0,EUR,44.4,44.4
68588,46762,19165,1,"79414 Sandy Parks, Kohlertown, NH 53063-0093",2024-04-06 00:00:00,27.0,USD,27.0,27.0
69340,44736,19508,1,,2025-01-06 00:00:00,37.99,EUR,45.59,45.59
67870,47444,19073,2,,2024-08-28 00:00:00,71.0,USD,71.0,142.0
65324,45756,19078,1,,2025-01-18 00:00:00,51.0,EUR,61.2,61.2
64129,46631,18850,1,,2024-06-21 00:00:00,32.75,USD,32.75,32.75
70668,46162,18983,1,,2024-09-27 00:00:00,32.5,USD,32.5,32.5
73442,44656,19468,1,"Apt. 892 61936 Cory Prairie, Cedrichaven, PA 57987",2025-02-21 00:00:00,38.99,USD,38.99,38.99
72805,45126,18978,1,,2024-03-31 00:00:00,60.5,USD,60.5,60.5
64903,47031,19106,1,"269 Schumm Station, Port Nannie, CO 79823-5971",2024-12-03 00:00:00,46.0,EUR,55.2,55.2
69492,44939,19073,2,,2025-03-30 00:00:00,72.0,EUR,86.4,172.8
73242,47574,19422,1,,2025-01-09 00:00:00,27.75,EUR,33.3,33.3
68306,44829,19525,1,,2024-07-18 00:00:00,62.0,EUR,74.4,74.4
63626,47586,18881,1,"Apt. 840 384 Leffler Views, Considinetown, DE 64278",2024-08-30 00:00:00,32.99,USD,32.99,32.99
64690,44874,18995,3,,2024-09-20 00:00:00,31.5,USD,31.5,94.5
73945,45047,19134,5,,2024-10-20 00:00:00,70.99,EUR,85.19,425.95
72337,44842,18979,2,,2025-06-14 00:00:00,69.75,EUR,83.7,167.4
68361,45187,19041,1,"64946 Schulist Stravenue, Barrybury, OH 84978-1202",2024-12-16 00:00:00,16.25,USD,16.25,16.25
72863,45258,19110,1,,2024-03-31 00:00:00,56.99,USD,56.99,56.99
71372,44807,19456,2,,2024-11-30 00:00:00,35.0,USD,35.0,70.0
63364,46802,19056,2,,2025-05-15 00:00:00,25.5,USD,25.5,51.0
65524,47186,19230,1,,2025-03-02 00:00:00,61.99,EUR,74.39,74.39
73806,46689,19020,1,,2025-06-23 00:00:00,18.0,USD,18.0,18.0
63755,45833,19434,2,,2025-01-12 00:00:00,14.0,USD,14.0,28.0
68237,45465,19249,1,,2024-04-13 00:00:00,65.99,USD,65.99,65.99
64592,45793,19306,1,"Apt. 238 3284 Murazik Islands, Minervaside, MN 23872-9593",2025-03-16 00:00:00,38.75,USD,38.75,38.75
72928,47464,19222,1,,2025-02-22 00:00:00,56.5,USD,56.5,56.5
71536,46510,19284,1,,2024-09-12 00:00:00,51.75,USD,51.75,51.75
65566,46888,19202,1,,2025-01-06 00:00:00,55.0,USD,55.0,55.0
68291,45116,19239,4,,2024-12-29 00:00:00,72.0,EUR,86.4,345.6
70557,46509,18954,1,,2025-09-06 00:00:00,32.5,USD,32.5,32.5
73213,45339,18901,3,,2025-06-23 00:00:00,76.0,USD,76.0,228.0
66149,47252,18967,2,,2025-01-30 00:00:00,72.5,EUR,87.0,174.0
63013,47106,19577,1,,2025-01-04 00:00:00,74.5,USD,74.5,74.5
69237,45154,19568,1,"69735 Brakus Cliff, North Luciana, ND 65719",2024-12-19 00:00:00,44.5,EUR,53.4,53.4
65766,44992,19166,1,"740 Stokes Shore, MacGyvermouth, TN 70563-3196",2024-06-21 00:00:00,60.5,EUR,72.6,72.6
72748,46875,19235,1,,2024-09-03 00:00:00,62.0,USD,62.0,62.0
65422,46737,18928,2,,2024-10-31 00:00:00,18.75,EUR,22.5,45.0
67629,46533,19380,1,"786 Crooks Landing, Dooleyshire, GA 72554",2024-09-22 00:00:00,63.0,USD,63.0,63.0
64523,45095,19168,1,,2025-01-23 00:00:00,64.0,USD,64.0,64.0
62759,47180,19395,2,,2024-10-17 00:00:00,43.0,USD,43.0,86.0
65881,44586,19091,1,,2025-01-31 00:00:00,26.75,EUR,32.1,32.1
72013,46025,18873,1,,2024-09-20 00:00:00,68.5,EUR,82.2,82.2
64585,46482,19431,1,,2025-05-10 00:00:00,30.75,USD,30.75,30.75
71305,46195,19245,1,,2024-12-01 00:00:00,70.0,USD,70.0,70.0
67638,45052,19238,2,,2025-04-13 00:00:00,18.99,USD,18.99,37.98
63310,44675,19424,1,,2024-08-29 00:00:00,20.0,USD,20.0,20.0
68929,45048,19544,1,,2025-01-05 00:00:00,41.0,USD,41.0,41.0
69752,44864,18945,1,,2024-10-05 00:00:00,47.0,USD,47.0,47.0
73181,46121,19216,2,,2024-08-22 00:00:00,62.0,USD,62.0,124.0
71192,45645,19404,1,"Suite 525 51538 Oliver Fields, Mickeyville, MT 83500-4442",2025-03-06 00:00:00,28.0,USD,28.0,28.0
68877,47046,19293,1,,2024-08-19 00:00:00,32.5,EUR,39.0,39.0
71870,47038,19503,1,"Suite 805 356 Grady Hollow, North Kevin, NJ 82342",2024-08-11 00:00:00,19.5,USD,19.5,19.5
66151,45994,19305,1,,2025-02-15 00:00:00,53.75,USD,53.75,53.75
73698,46724,18996,1,"Apt. 372 367 Earle Views, West Desiremouth, SC 19399",2024-06-08 00:00:00,46.25,USD,46.25,46.25
63738,45913,19260,2,"Apt. 137 310 Ryan River, Shanaberg, MO 76150-4425",2024-10-17 00:00:00,72.5,EUR,87.0,174.0
73865,45922,19384,1,,2025-05-14 00:00:00,22.0,USD,22.0,22.0
64173,46570,19481,1,,2025-04-09 00:00:00,66.5,EUR,79.8,79.8
68317,46825,19002,2,,2024-04-30 00:00:00,24.5,EUR,29.4,58.8
67608,46368,19035,1,,2025-03-26 00:00:00,20.5,EUR,24.6,24.6
67592,45370,19295,2,,2025-01-14 00:00:00,38.75,USD,38.75,77.5
66713,44679,19009,1,,2024-03-26 00:00:00,75.25,USD,75.25,75.25
65075,47023,19395,1,,2024-12-07 00:00:00,43.99,USD,43.99,43.99
73653,45900,19121,1,,2025-03-01 00:00:00,71.5,USD,71.5,71.5
71751,45292,19411,1,"Suite 116 819 Will Extension, North Leon, AZ 30216-4569",2025-06-01 00:00:00,48.0,USD,48.0,48.0
70354,45865,19448,1,"87156 Van Mountain, Lake Jodyland, NV 30740",2024-09-20 00:00:00,53.0,EUR,63.6,63.6
72443,45179,19172,2,,2025-05-25 00:00:00,65.99,USD,65.99,131.98
69693,46149,19001,1,,2024-11-22 00:00:00,28.99,USD,28.99,28.99
72913,46305,19521,2,"Apt. 702 769 Murazik Highway, Willyborough, WV 10452-3464",2025-06-06 00:00:00,14.0,USD,14.0,28.0
73757,46451,19022,1,"1175 Geneva Parkways, North Marylou, MA 04321-0039",2024-05-01 00:00:00,65.0,USD,65.0,65.0
65421,47259,19455,1,,2025-05-01 00:00:00,13.5,EUR,16.2,16.2
64762,45319,18996,1,,2024-03-28 00:00:00,45.75,USD,45.75,45.75
64204,45119,19467,1,"474 Ignacio Ports, Port Vernellville, NY 69844-0415",2024-06-19 00:00:00,71.0,USD,71.0,71.0
70166,46494,19335,2,,2024-08-20 00:00:00,15.25,USD,15.25,30.5
73324,44691,19065,2,,2024-06-08 00:00:00,19.5,USD,19.5,39.0
63932,47596,19517,2,"Suite 351 406 Shields Union, Yongstad, OK 54996",2024-09-18 00:00:00,68.75,USD,68.75,137.5
66508,46601,19210,1,,2024-10-07 00:00:00,37.25,USD,37.25,37.25
69197,47601,18838,1,,2025-04-03 00:00:00,56.0,EUR,67.2,67.2
72696,44782,19030,1,,2024-11-17 00:00:00,19.0,USD,19.0,19.0
72777,47377,19459,1,,2025-02-25 00:00:00,41.5,USD,41.5,41.5
70378,44812,19162,1,,2024-03-11 00:00:00,63.25,USD,63.25,63.25
66808,44635,19387,1,,2024-01-05 00:00:00,62.0,USD,62.0,62.0
73063,47090,19468,1,"87336 Carlton Run, Chanelletown, NC 17507",2024-04-04 00:00:00,36.75,USD,36.75,36.75
65222,44902,19206,1,"60923 Steuber Burgs, Penelopehaven, AZ 67908-7880",2025-01-25 00:00:00,25.5,USD,25.5,25.5
71725,44653,19437,3,,2024-10-09 00:00:00,37.25,EUR,44.7,134.10000000000002
63083,46407,19435,2,"Apt. 174 39450 Mohr Rapids, Port Neomistad, AL 80283",2024-12-07 00:00:00,67.75,USD,67.75,135.5
70893,46365,18975,1,,2024-10-23 00:00:00,52.5,USD,52.5,52.5
69430,46789,19167,1,"Suite 781 56516 Kelvin Passage, South Saul, MO 61817",2025-03-04 00:00:00,39.5,USD,39.5,39.5
63085,46482,19168,1,"Apt. 924 640 Neida Plaza, Nanton, NE 09974",2024-12-27 00:00:00,65.99,USD,65.99,65.99
70497,47000,18973,1,,2025-04-18 00:00:00,51.75,USD,51.75,51.75
67240,44728,19483,1,,2024-10-12 00:00:00,54.5,EUR,65.4,65.4
67242,45673,18913,3,"8012 Sal Pike, Carlenaberg, SC 03961-4632",2024-11-08 00:00:00,41.75,USD,41.75,125.25
66379,45000,19475,2,,2024-11-06 00:00:00,39.0,USD,39.0,78.0
64163,47014,19406,2,,2024-10-24 00:00:00,60.5,EUR,72.6,145.2
63909,45096,18946,1,,2024-10-06 00:00:00,45.5,EUR,54.6,54.6
73937,46958,19023,1,,2025-07-22 10:46:13,45.99,EUR,55.19,55.19
65437,46833,18906,1,,2024-05-20 00:00:00,43.99,USD,43.99,43.99
64881,45321,19407,1,,2025-02-25 00:00:00,19.0,USD,19.0,19.0
72675,45882,19223,2,"Apt. 656 274 Zack Harbors, Andersonton, VA 22253-2785",2024-09-27 00:00:00,18.99,EUR,22.79,45.58
67341,45654,18946,2,"69165 Jaime Summit, West Walterfort, SD 98333-3054",2025-02-23 00:00:00,50.5,USD,50.5,101.0
69616,46905,19512,1,,2024-11-14 00:00:00,47.5,USD,47.5,47.5
67830,45175,18940,2,,2025-07-07 00:00:00,19.75,USD,19.75,39.5
68000,46313,19304,1,,2024-08-09 00:00:00,25.0,USD,25.0,25.0
66023,45708,19298,1,"254 Balistreri Isle, Lake Magaret, OH 16696-3538",2025-06-05 00:00:00,66.0,USD,66.0,66.0
73395,46153,19503,1,,2024-02-19 00:00:00,20.5,USD,20.5,20.5
73624,44852,19505,3,,2025-02-10 00:00:00,18.25,USD,18.25,54.75
68619,46987,19158,5,,2025-01-21 00:00:00,67.0,USD,67.0,335.0
64535,45943,19056,2,,2025-07-23 00:00:00,24.5,USD,24.5,49.0
72645,45725,19395,1,,2024-10-07 00:00:00,44.75,USD,44.75,44.75
67479,47158,19313,2,,2024-12-16 00:00:00,28.25,EUR,33.9,67.8
68676,44934,18980,2,,2024-06-18 00:00:00,63.5,EUR,76.2,152.4
67391,44481,19081,2,,2024-04-12 00:00:00,18.99,USD,18.99,37.98
69445,45576,19079,1,,2024-09-09 00:00:00,28.75,USD,28.75,28.75
73816,45990,19506,1,,2024-12-30 00:00:00,57.0,USD,57.0,57.0
71411,47500,19083,1,"585 Gutmann Streets, Waelchiberg, IA 02335-2013",2025-04-02 00:00:00,46.0,USD,46.0,46.0
72862,47211,19461,1,,2024-08-28 00:00:00,68.5,USD,68.5,68.5
73528,46510,19261,1,,2024-10-17 00:00:00,70.0,EUR,84.0,84.0
66902,45423,19114,1,,2025-04-11 00:00:00,40.25,USD,40.25,40.25
69140,46105,19348,5,,2025-01-23 00:00:00,33.0,EUR,39.6,198.0
73770,47475,19484,1,,2025-07-02 00:00:00,53.5,EUR,64.2,64.2
67571,46702,19197,1,,2024-05-11 00:00:00,44.25,EUR,53.1,53.1
72463,44850,19130,1,"Apt. 245 5042 Annette Islands, South Andreville, AZ 43566",2025-01-25 00:00:00,27.0,EUR,32.4,32.4
72637,45430,19481,2,,2025-05-19 00:00:00,64.0,USD,64.0,128.0
63967,46277,19335,1,"Apt. 974 3426 Ira Light, Jeannetteton, IA 81895",2024-08-16 00:00:00,15.75,USD,15.75,15.75
73558,46955,19395,1,,2024-10-02 00:00:00,45.25,USD,45.25,45.25
65194,46864,18918,1,"35884 Janetta Forge, Lake Harlanshire, NE 81832-4288",2024-08-27 00:00:00,68.25,EUR,81.9,81.9
73400,46444,19154,1,,2025-08-24 00:00:00,75.0,USD,75.0,75.0
73392,46411,19174,1,"72116 Guy Inlet, West Dionton, WA 64694",2024-10-17 00:00:00,30.0,USD,30.0,30.0
68517,45374,19329,5,,2024-10-27 00:00:00,67.75,USD,67.75,338.75
70499,47401,19360,1,,2024-08-15 00:00:00,60.25,USD,60.25,60.25
64594,44974,19456,1,,2024-10-06 00:00:00,36.75,USD,36.75,36.75
70227,44730,18847,1,"Apt. 699 187 Kozey Skyway, West Antioneburgh, NC 79374-3922",2024-09-21 00:00:00,40.5,USD,40.5,40.5
65109,47005,19220,2,,2025-01-01 00:00:00,62.75,USD,62.75,125.5
73018,45567,19063,1,"87797 Maggio Harbor, North Ursulaville, KY 92002",2025-04-27 00:00:00,50.99,USD,50.99,50.99
67299,47290,19030,2,,2024-11-18 00:00:00,21.99,USD,21.99,43.98
69559,47248,18875,1,,2024-07-25 00:00:00,49.0,USD,49.0,49.0
70919,46788,19226,3,,2024-12-03 00:00:00,22.5,USD,22.5,67.5
65387,47081,19378,2,,2024-08-20 00:00:00,17.0,USD,17.0,34.0
71503,46511,19438,2,,2024-09-19 00:00:00,73.75,EUR,88.5,177.0
69754,47168,18989,3,,2025-07-05 00:00:00,42.99,USD,42.99,128.97
71919,44632,19435,1,,2024-02-08 00:00:00,69.0,EUR,82.8,82.8
73238,45840,19563,2,"5904 Genevive Views, North Willene, NM 60089",2024-10-01 00:00:00,69.5,USD,69.5,139.0
70168,46136,19366,1,,2025-03-02 00:00:00,28.0,USD,28.0,28.0
71352,47326,19258,1,,2025-01-05 00:00:00,71.0,USD,71.0,71.0
71078,45996,19059,4,,2024-03-19 00:00:00,51.99,USD,51.99,207.96
72555,46865,19262,2,"Apt. 711 80500 Liberty Bridge, Cummeratastad, WY 92479-4778",2024-05-06 00:00:00,71.99,USD,71.99,143.98
